year,total_people,name_count,share_pct,share_pct_smoothed
1965,111779,8,0.00715697939684556,0.00539938630791329
1967,137295,5,0.00364179321898103,0.00442577768930534
1973,201730,5,0.00247856045208943,0.00276768481923861
1977,229074,5,0.00218270078664536,0.00242925168569799
1981,266515,7,0.00262649381835919,0.00240459730250228
